Question,Answer
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. In a golf tournament, there were seven golfers: Joe, Eli, Ada, Mel, Eve, Rob, and Ana. Joe finished first. Mel finished second-to-last. Rob finished above Eve. Mel finished above Eli. Rob finished below Ada. Eve finished fourth.
Options:
(A) Joe finished first
(B) Eli finished first
(C) Ada finished first
(D) Mel finished first
(E) Eve finished first
(F) Rob finished first
(G) Ana finished first",(A)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a branch, there are seven birds: a blue jay, an owl, a hawk, a falcon, a hummingbird, a robin, and a quail. The hummingbird is to the left of the falcon. The owl is the second from the left. The robin is to the left of the hummingbird. The quail is to the right of the falcon. The robin is to the right of the owl. The blue jay is the third from the right.
Options:
(A) The blue jay is the rightmost
(B) The owl is the rightmost
(C) The hawk is the rightmost
(D) The falcon is the rightmost
(E) The hummingbird is the rightmost
(F) The robin is the rightmost
(G) The quail is the rightmost",(G)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. In a golf tournament, there were seven golfers: Eve, Rob, Dan, Mel, Ana, Eli, and Ada. Ada finished above Rob. Eve finished below Rob. Mel finished above Eli. Ada finished below Dan. Ana finished third. Eli finished second.
Options:
(A) Eve finished first
(B) Rob finished first
(C) Dan finished first
(D) Mel finished first
(E) Ana finished first
(F) Eli finished first
(G) Ada finished first",(D)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a shelf, there are seven books: a yellow book, a red book, a gray book, a blue book, a white book, an orange book, and a purple book. The red book is the third from the right. The white book is to the right of the orange book. The purple book is the third from the left. The yellow book is to the right of the purple book. The blue book is to the right of the red book. The blue book is to the left of the gray book.
Options:
(A) The yellow book is the leftmost
(B) The red book is the leftmost
(C) The gray book is the leftmost
(D) The blue book is the leftmost
(E) The white book is the leftmost
(F) The orange book is the leftmost
(G) The purple book is the leftmost",(F)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. In an antique car show, there are seven vehicles: a station wagon, a sedan, a bus, a motorcyle, a hatchback, a tractor, and a minivan. The sedan is the third-oldest. The tractor is newer than the motorcyle. The bus is older than the motorcyle. The bus is newer than the hatchback. The minivan is the newest. The station wagon is the oldest.
Options:
(A) The station wagon is the third-oldest
(B) The sedan is the third-oldest
(C) The bus is the third-oldest
(D) The motorcyle is the third-oldest
(E) The hatchback is the third-oldest
(F) The tractor is the third-oldest
(G) The minivan is the third-oldest",(B)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. A fruit stand sells seven fruits: kiwis, cantaloupes, oranges, loquats, pears, watermelons, and peaches. The loquats are less expensive than the peaches. The pears are the third-cheapest. The oranges are less expensive than the cantaloupes. The loquats are more expensive than the watermelons. The peaches are less expensive than the oranges. The kiwis are the second-most expensive.
Options:
(A) The kiwis are the second-most expensive
(B) The cantaloupes are the second-most expensive
(C) The oranges are the second-most expensive
(D) The loquats are the second-most expensive
(E) The pears are the second-most expensive
(F) The watermelons are the second-most expensive
(G) The peaches are the second-most expensive",(A)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. In a golf tournament, there were seven golfers: Eve, Mya, Rob, Ana, Ada, Mel, and Joe. Eve finished third. Mya finished above Joe. Mel finished above Ada. Mya finished above Rob. Mel finished below Joe. Mya finished second. Ada finished second-to-last.
Options:
(A) Eve finished last
(B) Mya finished last
(C) Rob finished last
(D) Ana finished last
(E) Ada finished last
(F) Mel finished last
(G) Joe finished last",(C)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. In a golf tournament, there were seven golfers: Ada, Amy, Eli, Rob, Joe, Eve, and Ana. Rob finished second. Rob finished above Eve. Joe finished above Ada. Joe finished below Eve. Ada finished above Ana. Eli finished third-to-last.
Options:
(A) Ada finished last
(B) Amy finished last
(C) Eli finished last
(D) Rob finished last
(E) Joe finished last
(F) Eve finished last
(G) Ana finished last",(G)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a branch, there are seven birds: a falcon, a crow, a hawk, a hummingbird, a blue jay, a robin, and a raven. The blue jay is to the right of the robin. The hawk is to the left of the hummingbird. The robin is the second from the right. The falcon is the third from the left. The crow is to the right of the hummingbird. The raven is the second from the left.
Options:
(A) The falcon is the third from the left
(B) The crow is the third from the left
(C) The hawk is the third from the left
(D) The hummingbird is the third from the left
(E) The blue jay is the third from the left
(F) The robin is the third from the left
(G) The raven is the third from the left",(A)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a branch, there are seven birds: a hummingbird, a cardinal, a blue jay, an owl, a raven, a quail, and a robin. The hummingbird is to the left of the quail. The robin is to the left of the cardinal. The blue jay is the leftmost. The cardinal is the fourth from the left. The raven is the third from the right. The owl is the third from the left.
Options:
(A) The hummingbird is the fourth from the left
(B) The cardinal is the fourth from the left
(C) The blue jay is the fourth from the left
(D) The owl is the fourth from the left
(E) The raven is the fourth from the left
(F) The quail is the fourth from the left
(G) The robin is the fourth from the left",(B)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. In a golf tournament, there were seven golfers: Joe, Dan, Ana, Mel, Ada, Eve, and Amy. Eve finished above Amy. Dan finished second. Ada finished below Ana. Ana finished third-to-last. Mel finished last. Amy finished third.
Options:
(A) Joe finished third
(B) Dan finished third
(C) Ana finished third
(D) Mel finished third
(E) Ada finished third
(F) Eve finished third
(G) Amy finished third",(G)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. A fruit stand sells seven fruits: loquats, watermelons, oranges, kiwis, apples, plums, and peaches. The plums are the cheapest. The watermelons are the third-most expensive. The apples are more expensive than the oranges. The kiwis are the most expensive. The apples are less expensive than the peaches. The loquats are the third-cheapest.
Options:
(A) The loquats are the most expensive
(B) The watermelons are the most expensive
(C) The oranges are the most expensive
(D) The kiwis are the most expensive
(E) The apples are the most expensive
(F) The plums are the most expensive
(G) The peaches are the most expensive",(D)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. In a golf tournament, there were seven golfers: Ada, Amy, Eli, Rob, Joe, Eve, and Ana. Rob finished second. Rob finished above Eve. Joe finished above Ada. Joe finished below Eve. Ada finished above Ana. Eli finished third-to-last.
Options:
(A) Ada finished first
(B) Amy finished first
(C) Eli finished first
(D) Rob finished first
(E) Joe finished first
(F) Eve finished first
(G) Ana finished first",(B)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a shelf, there are seven books: a yellow book, a brown book, a white book, an orange book, a black book, a blue book, and a purple book. The black book is the second from the left. The white book is to the right of the orange book. The black book is to the right of the brown book. The yellow book is the third from the right. The purple book is the third from the left. The orange book is the second from the right.
Options:
(A) The yellow book is the second from the left
(B) The brown book is the second from the left
(C) The white book is the second from the left
(D) The orange book is the second from the left
(E) The black book is the second from the left
(F) The blue book is the second from the left
(G) The purple book is the second from the left",(E)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a branch, there are seven birds: a blue jay, an owl, a falcon, a hawk, a raven, a crow, and a hummingbird. The falcon is the second from the left. The crow is the rightmost. The hummingbird is to the right of the blue jay. The hawk is to the right of the hummingbird. The blue jay is to the right of the owl. The raven is to the left of the falcon.
Options:
(A) The blue jay is the third from the right
(B) The owl is the third from the right
(C) The falcon is the third from the right
(D) The hawk is the third from the right
(E) The raven is the third from the right
(F) The crow is the third from the right
(G) The hummingbird is the third from the right",(G)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. In a golf tournament, there were seven golfers: Ana, Rob, Eve, Mel, Mya, Joe, and Eli. Joe finished second-to-last. Eli finished first. Mya finished below Joe. Mel finished second. Rob finished third-to-last. Ana finished third.
Options:
(A) Ana finished last
(B) Rob finished last
(C) Eve finished last
(D) Mel finished last
(E) Mya finished last
(F) Joe finished last
(G) Eli finished last",(E)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a branch, there are seven birds: a hawk, a hummingbird, a falcon, a cardinal, an owl, a robin, and a blue jay. The hummingbird is to the left of the owl. The robin is the rightmost. The blue jay is to the left of the hawk. The blue jay is the third from the left. The falcon is the fourth from the left. The cardinal is the second from the right.
Options:
(A) The hawk is the second from the left
(B) The hummingbird is the second from the left
(C) The falcon is the second from the left
(D) The cardinal is the second from the left
(E) The owl is the second from the left
(F) The robin is the second from the left
(G) The blue jay is the second from the left",(E)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a shelf, there are seven books: a yellow book, a red book, a gray book, a blue book, a white book, an orange book, and a purple book. The red book is the third from the right. The white book is to the right of the orange book. The purple book is the third from the left. The yellow book is to the right of the purple book. The blue book is to the right of the red book. The blue book is to the left of the gray book.
Options:
(A) The yellow book is the rightmost
(B) The red book is the rightmost
(C) The gray book is the rightmost
(D) The blue book is the rightmost
(E) The white book is the rightmost
(F) The orange book is the rightmost
(G) The purple book is the rightmost",(C)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a branch, there are seven birds: a falcon, a crow, a hawk, a hummingbird, a blue jay, a robin, and a raven. The blue jay is to the right of the robin. The hawk is to the left of the hummingbird. The robin is the second from the right. The falcon is the third from the left. The crow is to the right of the hummingbird. The raven is the second from the left.
Options:
(A) The falcon is the fourth from the left
(B) The crow is the fourth from the left
(C) The hawk is the fourth from the left
(D) The hummingbird is the fourth from the left
(E) The blue jay is the fourth from the left
(F) The robin is the fourth from the left
(G) The raven is the fourth from the left",(D)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a branch, there are seven birds: a blue jay, an owl, a falcon, a hawk, a raven, a crow, and a hummingbird. The falcon is the second from the left. The crow is the rightmost. The hummingbird is to the right of the blue jay. The hawk is to the right of the hummingbird. The blue jay is to the right of the owl. The raven is to the left of the falcon.
Options:
(A) The blue jay is the third from the left
(B) The owl is the third from the left
(C) The falcon is the third from the left
(D) The hawk is the third from the left
(E) The raven is the third from the left
(F) The crow is the third from the left
(G) The hummingbird is the third from the left",(B)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. In a golf tournament, there were seven golfers: Eli, Eve, Mel, Joe, Mya, Rob, and Ada. Ada finished above Mya. Eli finished below Joe. Eli finished above Eve. Ada finished second-to-last. Mel finished third. Rob finished fourth.
Options:
(A) Eli finished last
(B) Eve finished last
(C) Mel finished last
(D) Joe finished last
(E) Mya finished last
(F) Rob finished last
(G) Ada finished last",(E)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. A fruit stand sells seven fruits: plums, kiwis, pears, mangoes, apples, oranges, and loquats. The pears are less expensive than the oranges. The mangoes are less expensive than the kiwis. The plums are the second-most expensive. The loquats are more expensive than the apples. The kiwis are less expensive than the apples. The loquats are the fourth-most expensive.
Options:
(A) The plums are the second-cheapest
(B) The kiwis are the second-cheapest
(C) The pears are the second-cheapest
(D) The mangoes are the second-cheapest
(E) The apples are the second-cheapest
(F) The oranges are the second-cheapest
(G) The loquats are the second-cheapest",(B)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. In a golf tournament, there were seven golfers: Eve, Ana, Amy, Dan, Eli, Rob, and Mya. Mya finished above Eli. Eve finished below Rob. Amy finished second. Rob finished below Dan. Ana finished second-to-last. Dan finished fourth.
Options:
(A) Eve finished fourth
(B) Ana finished fourth
(C) Amy finished fourth
(D) Dan finished fourth
(E) Eli finished fourth
(F) Rob finished fourth
(G) Mya finished fourth",(D)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. In an antique car show, there are seven vehicles: a station wagon, a sedan, a bus, a motorcyle, a hatchback, a tractor, and a minivan. The sedan is the third-oldest. The tractor is newer than the motorcyle. The bus is older than the motorcyle. The bus is newer than the hatchback. The minivan is the newest. The station wagon is the oldest.
Options:
(A) The station wagon is the second-newest
(B) The sedan is the second-newest
(C) The bus is the second-newest
(D) The motorcyle is the second-newest
(E) The hatchback is the second-newest
(F) The tractor is the second-newest
(G) The minivan is the second-newest",(F)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. A fruit stand sells seven fruits: mangoes, watermelons, peaches, kiwis, oranges, cantaloupes, and plums. The watermelons are the cheapest. The peaches are more expensive than the mangoes. The cantaloupes are the second-most expensive. The oranges are more expensive than the cantaloupes. The peaches are less expensive than the plums. The kiwis are the third-cheapest.
Options:
(A) The mangoes are the most expensive
(B) The watermelons are the most expensive
(C) The peaches are the most expensive
(D) The kiwis are the most expensive
(E) The oranges are the most expensive
(F) The cantaloupes are the most expensive
(G) The plums are the most expensive",(E)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a shelf, there are seven books: a red book, a white book, a purple book, a black book, a gray book, an orange book, and a blue book. The red book is to the right of the white book. The gray book is to the left of the orange book. The gray book is to the right of the blue book. The red book is the second from the right. The black book is the fourth from the left. The orange book is to the left of the white book.
Options:
(A) The red book is the third from the left
(B) The white book is the third from the left
(C) The purple book is the third from the left
(D) The black book is the third from the left
(E) The gray book is the third from the left
(F) The orange book is the third from the left
(G) The blue book is the third from the left",(F)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. In an antique car show, there are seven vehicles: a minivan, a bus, a limousine, a truck, a convertible, a tractor, and a motorcyle. The limousine is older than the minivan. The tractor is older than the limousine. The bus is the newest. The truck is the third-newest. The motorcyle is the fourth-newest. The convertible is older than the tractor.
Options:
(A) The minivan is the third-newest
(B) The bus is the third-newest
(C) The limousine is the third-newest
(D) The truck is the third-newest
(E) The convertible is the third-newest
(F) The tractor is the third-newest
(G) The motorcyle is the third-newest",(D)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. In an antique car show, there are seven vehicles: a motorcyle, a sedan, a station wagon, a tractor, a minivan, a bus, and a truck. The motorcyle is older than the minivan. The minivan is older than the tractor. The bus is newer than the truck. The station wagon is the third-newest. The sedan is older than the truck. The tractor is older than the sedan.
Options:
(A) The motorcyle is the third-newest
(B) The sedan is the third-newest
(C) The station wagon is the third-newest
(D) The tractor is the third-newest
(E) The minivan is the third-newest
(F) The bus is the third-newest
(G) The truck is the third-newest",(C)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. In an antique car show, there are seven vehicles: a truck, a hatchback, a minivan, a bus, a tractor, a station wagon, and a convertible. The station wagon is the fourth-newest. The minivan is the third-newest. The tractor is the second-oldest. The convertible is older than the station wagon. The truck is newer than the bus. The hatchback is older than the convertible.
Options:
(A) The truck is the third-newest
(B) The hatchback is the third-newest
(C) The minivan is the third-newest
(D) The bus is the third-newest
(E) The tractor is the third-newest
(F) The station wagon is the third-newest
(G) The convertible is the third-newest",(C)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. In a golf tournament, there were seven golfers: Eli, Ada, Amy, Ana, Eve, Mel, and Dan. Ada finished above Mel. Dan finished above Ada. Amy finished last. Ana finished third-to-last. Dan finished below Eli. Eve finished third.
Options:
(A) Eli finished second-to-last
(B) Ada finished second-to-last
(C) Amy finished second-to-last
(D) Ana finished second-to-last
(E) Eve finished second-to-last
(F) Mel finished second-to-last
(G) Dan finished second-to-last",(F)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a shelf, there are seven books: a black book, an orange book, a yellow book, a white book, a blue book, a red book, and a green book. The red book is to the right of the yellow book. The white book is the second from the right. The red book is to the left of the green book. The blue book is to the right of the black book. The black book is the third from the right. The orange book is the leftmost.
Options:
(A) The black book is the second from the left
(B) The orange book is the second from the left
(C) The yellow book is the second from the left
(D) The white book is the second from the left
(E) The blue book is the second from the left
(F) The red book is the second from the left
(G) The green book is the second from the left",(C)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. In an antique car show, there are seven vehicles: a limousine, a minivan, a bus, a station wagon, a tractor, a truck, and a hatchback. The truck is the oldest. The tractor is older than the minivan. The minivan is the third-newest. The limousine is the fourth-newest. The station wagon is newer than the hatchback. The bus is the second-oldest.
Options:
(A) The limousine is the third-oldest
(B) The minivan is the third-oldest
(C) The bus is the third-oldest
(D) The station wagon is the third-oldest
(E) The tractor is the third-oldest
(F) The truck is the third-oldest
(G) The hatchback is the third-oldest",(E)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a branch, there are seven birds: a quail, a raven, a hummingbird, a robin, a falcon, an owl, and a blue jay. The blue jay is to the left of the falcon. The blue jay is the second from the right. The raven is to the left of the robin. The owl is the third from the right. The hummingbird is to the left of the quail. The raven is the third from the left.
Options:
(A) The quail is the third from the left
(B) The raven is the third from the left
(C) The hummingbird is the third from the left
(D) The robin is the third from the left
(E) The falcon is the third from the left
(F) The owl is the third from the left
(G) The blue jay is the third from the left",(B)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. In a golf tournament, there were seven golfers: Joe, Dan, Ada, Amy, Rob, Mya, and Mel. Ada finished below Amy. Joe finished below Dan. Dan finished below Ada. Mel finished third-to-last. Amy finished third. Rob finished below Mya.
Options:
(A) Joe finished fourth
(B) Dan finished fourth
(C) Ada finished fourth
(D) Amy finished fourth
(E) Rob finished fourth
(F) Mya finished fourth
(G) Mel finished fourth",(C)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a branch, there are seven birds: a blue jay, a falcon, a raven, a crow, a robin, an owl, and a hummingbird. The robin is to the left of the owl. The crow is the rightmost. The hummingbird is the fourth from the left. The owl is the third from the right. The blue jay is to the left of the robin. The raven is the second from the left.
Options:
(A) The blue jay is the second from the right
(B) The falcon is the second from the right
(C) The raven is the second from the right
(D) The crow is the second from the right
(E) The robin is the second from the right
(F) The owl is the second from the right
(G) The hummingbird is the second from the right",(B)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a branch, there are seven birds: a blue jay, a falcon, a raven, a crow, a robin, an owl, and a hummingbird. The robin is to the left of the owl. The crow is the rightmost. The hummingbird is the fourth from the left. The owl is the third from the right. The blue jay is to the left of the robin. The raven is the second from the left.
Options:
(A) The blue jay is the third from the left
(B) The falcon is the third from the left
(C) The raven is the third from the left
(D) The crow is the third from the left
(E) The robin is the third from the left
(F) The owl is the third from the left
(G) The hummingbird is the third from the left",(E)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a shelf, there are seven books: an orange book, a green book, a gray book, a purple book, a black book, a yellow book, and a white book. The orange book is to the right of the gray book. The yellow book is the third from the right. The purple book is the second from the left. The yellow book is to the right of the orange book. The white book is the second from the right. The black book is the leftmost.
Options:
(A) The orange book is the leftmost
(B) The green book is the leftmost
(C) The gray book is the leftmost
(D) The purple book is the leftmost
(E) The black book is the leftmost
(F) The yellow book is the leftmost
(G) The white book is the leftmost",(E)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. In a golf tournament, there were seven golfers: Eve, Mya, Rob, Ana, Ada, Mel, and Joe. Eve finished third. Mya finished above Joe. Mel finished above Ada. Mya finished above Rob. Mel finished below Joe. Mya finished second. Ada finished second-to-last.
Options:
(A) Eve finished third
(B) Mya finished third
(C) Rob finished third
(D) Ana finished third
(E) Ada finished third
(F) Mel finished third
(G) Joe finished third",(A)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. In an antique car show, there are seven vehicles: a convertible, a limousine, a hatchback, a bus, a station wagon, a tractor, and a minivan. The station wagon is the fourth-newest. The hatchback is older than the bus. The hatchback is the second-newest. The minivan is newer than the limousine. The convertible is older than the limousine. The tractor is the second-oldest.
Options:
(A) The convertible is the second-oldest
(B) The limousine is the second-oldest
(C) The hatchback is the second-oldest
(D) The bus is the second-oldest
(E) The station wagon is the second-oldest
(F) The tractor is the second-oldest
(G) The minivan is the second-oldest",(F)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a branch, there are seven birds: a hawk, a raven, a hummingbird, a falcon, an owl, a quail, and a cardinal. The quail is to the left of the hummingbird. The raven is to the right of the hummingbird. The cardinal is the second from the left. The owl is to the left of the cardinal. The raven is the third from the right. The falcon is the rightmost.
Options:
(A) The hawk is the leftmost
(B) The raven is the leftmost
(C) The hummingbird is the leftmost
(D) The falcon is the leftmost
(E) The owl is the leftmost
(F) The quail is the leftmost
(G) The cardinal is the leftmost",(E)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. In an antique car show, there are seven vehicles: a station wagon, a limousine, a truck, a minivan, a motorcyle, a hatchback, and a bus. The motorcyle is older than the truck. The station wagon is older than the hatchback. The motorcyle is newer than the hatchback. The bus is the second-newest. The minivan is the oldest. The limousine is older than the station wagon.
Options:
(A) The station wagon is the third-oldest
(B) The limousine is the third-oldest
(C) The truck is the third-oldest
(D) The minivan is the third-oldest
(E) The motorcyle is the third-oldest
(F) The hatchback is the third-oldest
(G) The bus is the third-oldest",(A)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. In a golf tournament, there were seven golfers: Amy, Eve, Ada, Rob, Dan, Mel, and Joe. Joe finished third. Dan finished last. Eve finished first. Mel finished below Rob. Ada finished above Joe. Rob finished third-to-last.
Options:
(A) Amy finished first
(B) Eve finished first
(C) Ada finished first
(D) Rob finished first
(E) Dan finished first
(F) Mel finished first
(G) Joe finished first",(B)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. A fruit stand sells seven fruits: mangoes, kiwis, oranges, watermelons, apples, pears, and loquats. The loquats are less expensive than the oranges. The oranges are the third-most expensive. The apples are the cheapest. The kiwis are more expensive than the pears. The mangoes are more expensive than the watermelons. The loquats are more expensive than the kiwis.
Options:
(A) The mangoes are the third-most expensive
(B) The kiwis are the third-most expensive
(C) The oranges are the third-most expensive
(D) The watermelons are the third-most expensive
(E) The apples are the third-most expensive
(F) The pears are the third-most expensive
(G) The loquats are the third-most expensive",(C)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. In a golf tournament, there were seven golfers: Ada, Ana, Rob, Amy, Dan, Joe, and Eli. Eli finished below Amy. Ada finished third. Amy finished below Rob. Dan finished last. Rob finished second. Ana finished fourth.
Options:
(A) Ada finished second-to-last
(B) Ana finished second-to-last
(C) Rob finished second-to-last
(D) Amy finished second-to-last
(E) Dan finished second-to-last
(F) Joe finished second-to-last
(G) Eli finished second-to-last",(G)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. A fruit stand sells seven fruits: mangoes, watermelons, peaches, kiwis, oranges, cantaloupes, and plums. The watermelons are the cheapest. The peaches are more expensive than the mangoes. The cantaloupes are the second-most expensive. The oranges are more expensive than the cantaloupes. The peaches are less expensive than the plums. The kiwis are the third-cheapest.
Options:
(A) The mangoes are the second-most expensive
(B) The watermelons are the second-most expensive
(C) The peaches are the second-most expensive
(D) The kiwis are the second-most expensive
(E) The oranges are the second-most expensive
(F) The cantaloupes are the second-most expensive
(G) The plums are the second-most expensive",(F)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a branch, there are seven birds: a robin, a hummingbird, a raven, a blue jay, a crow, a cardinal, and a quail. The hummingbird is to the left of the crow. The cardinal is to the right of the quail. The blue jay is the fourth from the left. The robin is the second from the left. The quail is to the right of the crow. The raven is to the left of the robin.
Options:
(A) The robin is the leftmost
(B) The hummingbird is the leftmost
(C) The raven is the leftmost
(D) The blue jay is the leftmost
(E) The crow is the leftmost
(F) The cardinal is the leftmost
(G) The quail is the leftmost",(C)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a branch, there are seven birds: a cardinal, a blue jay, a robin, a crow, a falcon, a hawk, and a raven. The hawk is the second from the right. The raven is the fourth from the left. The robin is the second from the left. The cardinal is to the left of the raven. The falcon is to the left of the robin. The crow is to the right of the blue jay.
Options:
(A) The cardinal is the third from the left
(B) The blue jay is the third from the left
(C) The robin is the third from the left
(D) The crow is the third from the left
(E) The falcon is the third from the left
(F) The hawk is the third from the left
(G) The raven is the third from the left",(A)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a shelf, there are seven books: an orange book, a green book, a red book, a gray book, a purple book, a blue book, and a brown book. The purple book is the fourth from the left. The brown book is the third from the left. The green book is to the left of the blue book. The red book is the leftmost. The gray book is the third from the right. The orange book is the rightmost.
Options:
(A) The orange book is the leftmost
(B) The green book is the leftmost
(C) The red book is the leftmost
(D) The gray book is the leftmost
(E) The purple book is the leftmost
(F) The blue book is the leftmost
(G) The brown book is the leftmost",(C)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. In a golf tournament, there were seven golfers: Joe, Eve, Mel, Amy, Mya, Dan, and Rob. Amy finished above Dan. Rob finished third. Mel finished below Rob. Dan finished second-to-last. Eve finished above Amy. Mel finished above Dan. Joe finished fourth.
Options:
(A) Joe finished fourth
(B) Eve finished fourth
(C) Mel finished fourth
(D) Amy finished fourth
(E) Mya finished fourth
(F) Dan finished fourth
(G) Rob finished fourth",(A)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. In a golf tournament, there were seven golfers: Mya, Eli, Ana, Amy, Mel, Dan, and Joe. Amy finished below Joe. Dan finished above Mya. Eli finished third. Ana finished first. Amy finished second-to-last. Mya finished fourth.
Options:
(A) Mya finished last
(B) Eli finished last
(C) Ana finished last
(D) Amy finished last
(E) Mel finished last
(F) Dan finished last
(G) Joe finished last",(E)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. A fruit stand sells seven fruits: kiwis, cantaloupes, oranges, loquats, pears, watermelons, and peaches. The loquats are less expensive than the peaches. The pears are the third-cheapest. The oranges are less expensive than the cantaloupes. The loquats are more expensive than the watermelons. The peaches are less expensive than the oranges. The kiwis are the second-most expensive.
Options:
(A) The kiwis are the cheapest
(B) The cantaloupes are the cheapest
(C) The oranges are the cheapest
(D) The loquats are the cheapest
(E) The pears are the cheapest
(F) The watermelons are the cheapest
(G) The peaches are the cheapest",(F)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a branch, there are seven birds: a blue jay, a falcon, a raven, a crow, a robin, an owl, and a hummingbird. The robin is to the left of the owl. The crow is the rightmost. The hummingbird is the fourth from the left. The owl is the third from the right. The blue jay is to the left of the robin. The raven is the second from the left.
Options:
(A) The blue jay is the fourth from the left
(B) The falcon is the fourth from the left
(C) The raven is the fourth from the left
(D) The crow is the fourth from the left
(E) The robin is the fourth from the left
(F) The owl is the fourth from the left
(G) The hummingbird is the fourth from the left",(G)
